44,44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44
44,20,20,20,20,20,44,44,20,20,20,20,20,20,20,20,20,20,20,20,44
44,44,44,44,44,44,44,44,20,20,20,20,20,20,44,44,44,44,44,44,44
44,44,44,44,44,44,44,44,20,20,20,20,44,44,44,44,44,44,44,44,44
44,44,44,44,44,20,20,20,20,20,20,20,20,20,20,20,44,44,44,44,44
44,44,44,44,44,20,20,20,20,20,20,20,20,20,20,20,44,44,44,44,44
44,44,44,44,44,20,20,20,20,44,44,44,20,20,20,20,44,44,44,44,44
44,44,20,20,20,20,20,20,20,44,44,44,20,20,20,20,20,20,20,44,44
44,44,20,20,20,20,20,20,20,44,44,44,20,20,20,20,20,20,20,44,44
44,44,20,20,20,20,20,20,44,44,44,66,68,20,20,20,20,20,20,44,44
44,44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44,44
44,44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44,44
44,44,20,20,20,20,44,44,44,44,44,44,44,44,44,20,20,20,20,44,44
44,44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44,44
44,44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44,44
44,44,20,20,44,20,20,20,20,20,20,20,20,20,20,20,44,20,20,44,44
44,44,20,20,44,44,44,44,44,44,44,44,44,44,44,44,44,20,20,44,44
44,44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44,44
44,44,44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44,44,44
44,44,44,44,44,44,44,44,20,20,20,20,20,44,44,44,44,44,44,44,44
44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,44,44,44,44,44,20,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,44,44,44,44,44,44,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,44,44,44,44,44,20,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,44,44,44,44,44,20,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,44,44,44,44,44,69,70,71,20,20,20,20,44
44,20,20,20,20,20,20,20,44,44,44,44,44,20,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,69,71,44
44,20,20,69,70,71,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44,20,20,20,20,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,20,20,20,20,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,20,20,20,44
44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44,44
44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,20,44,44,20,20,20,20,44,44,20,20,20,44
44,20,20,20,20,20,20,20,20,44,44,20,20,20,20,44,44,20,20,20,44
44,20,20,20,20,44,20,20,20,44,44,77,77,77,77,44,44,77,77,77,44
44,20,20,20,20,20,20,20,20,44,44,77,77,77,77,44,44,77,77,77,44
44,20,20,20,20,20,20,20,20,44,44,77,77,77,77,44,44,77,77,77,44
44,44,20,20,20,20,20,20,20,44,44,77,77,77,77,44,44,77,77,77,44
44,20,20,20,20,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
44,20,20,20,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44
44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44
44,44,44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44
44,44,44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,44
44,44,44,20,20,20,49,50,20,20,20,20,20,20,20,20,20,20,20,20,44
44,44,44,20,20,20,51,52,20,20,20,20,20,20,20,20,20,20,20,20,44
44,44,44,20,20,20,20,20,20,20,20,49,50,20,20,20,20,20,20,20,44
44,44,44,20,20,20,20,20,20,20,20,51,52,20,20,20,20,20,20,20,44
44,44,44,20,20,20,20,20,20,20,20,20,20,20,20,49,50,20,20,20,44
44,44,44,20,20,20,20,20,20,20,20,20,20,20,20,51,52,20,20,44,44
44,44,44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,31
44,44,44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,31
44,44,44,20,20,44,44,44,20,44,44,44,44,20,44,44,44,44,44,44,44
44,44,44,20,20,44,44,44,20,44,44,44,44,20,44,44,44,44,44,44,44
44,44,44,20,20,20,20,20,20,44,44,44,44,20,20,20,20,20,20,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
